web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,Unnamed: 11
1569457274-1536,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@FirstManMovie,First Man,"Fail and fail again until you get it right. 
Ryan Gosling is #FirstMan. In theaters and IMAX October 12. pic.twitter.com/q26qXZLzJD",2.0,41,199,1538589601000,11:00 AM - 3 Oct 2018,/FirstManMovie/status/1047546829351649281,
1569457274-2275,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@BuraStar23,BuraStar,"مقطع بسيط من فيلم ( #FirstMan ) تظهر فيه ( كلير فوي ) التي تُجسّد زوجة نيل ارمسترونغ ( رايان غوسلينغ ) و هي ساخطة وقلقة عليه . 

يُذكر أن النقاد أشادوا بإداءها وتوقعوا ترشحيها في حفل الأوسكار القادم . pic.twitter.com/9TUzXKIQmE",1.0,4,15,1538423047000,12:44 PM - 1 Oct 2018,/BuraStar23/status/1046848250765086720,
1569457274-2210,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@gregg_lbrrl,Linda Gregg,#FirstMan,,,,1538435168000,4:06 PM - 1 Oct 2018,/gregg_lbrrl/status/1046899089651249152,
1569457274-1787,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@MovieFilesLive,Movie Files,"New Month New Bucket List for the Month October!!! #Halloween #FirstMan⁠ ⁠ #AStarIsBorn #WalkingDead⁠ ⁠
https://youtu.be/c5_KaVHQt0M pic.twitter.com/i3fvTAXPMU",,,1,1538512534000,1:35 PM - 2 Oct 2018,/MovieFilesLive/status/1047223587856367619,
1569457274-1663,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@hectorap99,- 🌈,Quiero la entrada doble para el evento exclusivo de #FirstMan + entrada de cine que sortea @ecartelera: http://ver.ec/b283  #FirstManEC,,,,1538553227000,12:53 AM - 3 Oct 2018,/hectorap99/status/1047394267575078912,
1569457274-1623,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@husseinalalak,hussein al-alak,"I'm really pleased that we share the same views on Pax, it's a fantastic story that crosses all generational boundaries. You're also going to love Hidden Figures and Finding Winnie, especially with the release of #Firstman and #ChristopherRobin still showing in the cinema's.",,,1,1538565759000,4:22 AM - 3 Oct 2018,/husseinalalak/status/1047446831163219973,
1569457274-1505,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@MartoW56,Martin Walsh,@LindaKennedy01 #Firstman,,,1,1538601209000,2:13 PM - 3 Oct 2018,/MartoW56/status/1047595517902036992,
1569457274-2366,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@nneethivel1,Neethivel,#venom and  #FirstMan,,,,1538404998000,7:43 AM - 1 Oct 2018,/nneethivel1/status/1046772549785247744,
1569457274-1613,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@ChamoLazaro,Enrique Lázaro,"""Quiero la entrada doble para el evento exclusivo de #FirstMan + entrada de cine que sortea @ecartelera: http://ver.ec/b283  #FirstManEC""",,,,1538569853000,5:30 AM - 3 Oct 2018,/ChamoLazaro/status/1047464000332750849,
1569457274-1943,https://twitter.com/search?f=tweets&q=%23firstman%20since%3A2018-10-01%20until%3A2018-10-04&src=typd,@palmkat,Katrina Palmer,That’s one small step for man #FIRSTMAN #imax intense film pic.twitter.com/gNV2rTADNk,1.0,,9,1538481348000,4:55 AM - 2 Oct 2018,/palmkat/status/1047092783301853184,
