web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,Unnamed: 11
1569538770-19440,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@AshantiOmkar,Ashanti Omkar  🎬 🎶 🌶,Yaaaaas #hustlers This scene alone is worth the full ticket price.  pic.twitter.com/DF96IsZiTH,,1.0,2.0,1568111334000,3:28 AM - 10 Sep 2019,/AshantiOmkar/status/1171369955138383872,
1569538770-19178,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@APEntertainment,AP Entertainment,"Jennifer Lopez gives a singular and standout performance in #Hustlers, but the film about strippers taking revenge on the Wall Street guys who wronged them saves too many of its tricks for the end, writes @ldbahr in her @AP review.http://apne.ws/DQbsArs",1.0,2.0,4.0,1568145117000,12:51 PM - 10 Sep 2019,/APEntertainment/status/1171511648827232257,
1569538770-19096,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@MaelissInn,Maeliss Innocenti,"#Hustlers (ou #Queens pour le titre français...) avec @JLo et @lilireinhart, notamment, s’annonce assez dingue. Sortie le 16 octobre.https://twitter.com/HustlersMovie/status/1151340751160324096 …",,,,1568157223000,4:13 PM - 10 Sep 2019,/MaelissInn/status/1171562424727736320,
1569538770-19239,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@__NLove,Niani,"I have pre-screening tickets to see the new movie #Hustlers.  

Manhattan AMC
Tonight @ 7:00pm",,1.0,1.0,1568137920000,10:52 AM - 10 Sep 2019,/__NLove/status/1171481461494444033,
1569538770-19484,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@WldWdTheatres,Wildwood Theatres,#Hustlers opens Friday! pic.twitter.com/FOwrjRy6HO,,,,1568095346000,11:02 PM - 9 Sep 2019,/WldWdTheatres/status/1171302894164946945,
1569538770-19201,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@outmagazine,Out Magazine,"For @tracelysette, going back to the strip club she danced at before making it as an actress for #Hustlers was “definitely a full-circle moment,” she tells @TrevellAnderson.https://www.out.com/film/2019/9/10/how-tweet-helped-trace-lysette-land-role-hustlers?utm_source=twitter&utm_medium=social&utm_campaign=film …",,9.0,63.0,1568142357000,12:05 PM - 10 Sep 2019,/outmagazine/status/1171500071772311557,
1569538770-19104,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@MakingMetro,MoneyMakingMetro,#Hustlers pic.twitter.com/1UazKhKi4v,,,,1568156167000,3:56 PM - 10 Sep 2019,/MakingMetro/status/1171557995228094464,
1569538770-19377,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@entfocusfilm,EF Film,Review: @JLo and @ConstanceWu lead a strong cast in the engrossing drama Hustlers http://bit.ly/32EcMcl  #JenniferLopez #Hustlers pic.twitter.com/RC6GZBhUtG,,,1.0,1568122180000,6:29 AM - 10 Sep 2019,/entfocusfilm/status/1171415443493572609,
1569538770-19434,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@_Suchismita_01,suchismitadas,"When everyone told me to slow down, I said Why Should I ? 

Because #hustlers fight thru the pain like warriors",,,,1568113290000,4:01 AM - 10 Sep 2019,/_Suchismita_01/status/1171378158177665024,
1569538770-19410,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@JLo_Philippines,Best of Jennifer Lopez,"5 STARS! ""Whether you’re a fan of her films or not, it’s undeniable that no-one commands a room quite like Jennifer Lopez. #Hustlers is the kind of era-defining film that Hollywood didn’t know it needed."" 

https://www.empireonline.com/movies/reviews/hustlers/ …",,13.0,40.0,1568117723000,5:15 AM - 10 Sep 2019,/JLo_Philippines/status/1171396749283352577,
1569538770-19429,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@itsoscarspears,🤴🏽,"i literally can’t tell you how hyped i am for @HustlersMovie 
 #Hustlers pic.twitter.com/qIDpILx4nY",,,4.0,1568114030000,4:13 AM - 10 Sep 2019,/itsoscarspears/status/1171381262839361537,
1569538770-19170,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@MichaelPapes,Michael Papirmeister,"I've just been reading reviews of #Hustlers all day, is it Thursday yet??",1.0,,3.0,1568146157000,1:09 PM - 10 Sep 2019,/MichaelPapes/status/1171516012308529154,
1569538770-19559,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@InStyle,InStyle,#JenniferLopez didn't know how #AlexRodriguez would react to seeing her in #Hustlers.  http://instyle.io/egeRLdu,,2.0,16.0,1568081380000,7:09 PM - 9 Sep 2019,/InStyle/status/1171244318289539073,
1569538770-19541,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@Rd2Riches,OJ,"My wife took my phone, logged into my movie club app and booked two tickets to #Hustlers this Friday",,,,1568084168000,7:56 PM - 9 Sep 2019,/Rd2Riches/status/1171256012369747969,
1569538770-19587,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@theframe,The Frame,One of our fave critics weighs in on #Hustlers... https://twitter.com/beandreadotcom/status/1170743809925361670 …,1.0,1.0,2.0,1568076275000,5:44 PM - 9 Sep 2019,/theframe/status/1171222905516019712,
1569538770-19475,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@Earth_Oscar,Earth: Chaper Two 🎈 🎈,#OnceUponATimeInPavalai รอบสื่อหนังเควนติน มีคนอาละวาดด่ากราดทำร้ายร่างกายพนักงาน เดี๋ยวรอบสื่อหนังเจโล #Hustlers จะมีคนเมาเต้นรูดเสาแหกฮีกลางโรงสยามภาวลัย คนนั้นไม่ใช่ผีที่ไหนแต่คือกูกับอีบุชชี่เองค่ะ กูเป็นเจโล ส่วนอีบุชชี่เป็นลิซโซ เจอกัน 25 ก.ย.นี้เอาขี้มาปาได้ค่ะ #movietwitpic.twitter.com/V5sBe7T2c2,,9.0,16.0,1568098870000,12:01 AM - 10 Sep 2019,/Earth_Oscar/status/1171317677102530560,
1569538770-19444,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@JaredLandMusic,BURNING LIKE A FIRE,"""Get Money Bitch.""

#Hustlers",,,1.0,1568110460000,3:14 AM - 10 Sep 2019,/JaredLandMusic/status/1171366288909832192,
1569538770-19358,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@IMDb,IMDb,"From #JokerMovie to #Hustlers to #TheAeronauts, we break down our five big takeaways from #TIFF2019 so far.pic.twitter.com/ASJpA7PKa1",3.0,36.0,195.0,1568124125000,7:02 AM - 10 Sep 2019,/IMDb/status/1171423602878627845,
1569538770-19433,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@FilmFoodieOzzy,We love you 3000!,Ohhhhhhh plans have been made to see @HustlersMovie this weekend! #Hustlers pic.twitter.com/mWbPKvvRSW,,,2.0,1568113487000,4:04 AM - 10 Sep 2019,/FilmFoodieOzzy/status/1171378981574197248,
1569538770-19184,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@MsPattyJackson,Patty Jackson,They say SHE'S AMAZING! #JENNIFERLOPEZ #Hustlers Get the scoop https://youtu.be/rq03d7cpbNM pic.twitter.com/IpkNsrwBZ9,,,1.0,1568143929000,12:32 PM - 10 Sep 2019,/MsPattyJackson/status/1171506666933637121,
1569538770-19179,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@DonaDiamond,Dona Diamond,"What would make you feel sexy  How about a chance to see the New Movie  #hustlers staring iamcardib & @jlo 
.
Watch my story for a Chance to win 2 free tickets to the movie premiere weekend. 
.
Like if you want a… https://www.instagram.com/p/B2PjiHpBjcr/?igshid=10g3a1g25t5c5 …",,,,1568145042000,12:50 PM - 10 Sep 2019,/DonaDiamond/status/1171511333348495363,
1569538770-19316,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@cbtuck62,Cathlene Sareli,There’s one scene in #Hustlers involving Jennifer Lopez and Fiona Apple that everyone is talking about https://uproxx.it/qgyehp8,,,,1568128713000,8:18 AM - 10 Sep 2019,/cbtuck62/status/1171442845791576064,
1569538770-19215,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@ObeyKingE,KING_E,Thank you for having faith and believing in one of the hardest working woman in the industry. It is long overdue that @jlo gets the recognition that she deserves. #JloOscars #Hustlers,,2.0,13.0,1568140613000,11:36 AM - 10 Sep 2019,/ObeyKingE/status/1171492760127295490,
1569538770-19173,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@kpfallon,Kevin Fallon,"Here is a video in which @hodakotb tells @JLo that I think she should get an Oscar nomination for #Hustlers. 
https://www.youtube.com/watch?v=u-Ibj3FFqAw&feature=youtu.be …",2.0,7.0,60.0,1568145642000,1:00 PM - 10 Sep 2019,/kpfallon/status/1171513851835080705,
1569538770-19246,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@lilirhrt,jaq,queria muito que a estreia de #Hustlers fosse mundial :(,,,3.0,1568137318000,10:41 AM - 10 Sep 2019,/lilirhrt/status/1171478938800910341,
1569538770-19219,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@Icey_Lalo,IceyLalo  💎 🇵🇷,@jlo iamcardib hustlersmovie in theaters this Friday!  #HUSTLERS  #JLO  #CardiB  https://www.instagram.com/p/B2PagCrAkgH/?igshid=64m0hemxv32z …,,,,1568140360000,11:32 AM - 10 Sep 2019,/Icey_Lalo/status/1171491696984543235,
1569538770-19542,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@Rdusty10,Dusty Reed,I’m all in for #Hustlers,,,,1568084118000,7:55 PM - 9 Sep 2019,/Rdusty10/status/1171255802277126144,
1569538770-19443,https://twitter.com/search?f=tweets&q=%23hustlers%20since%3A2019-09-10%20until%3A2019-09-11&src=typd,@BernardDayo,Bernard Dayo,"Lol, armchair film Twitter gagging at the thought of Jennifer Lopez receiving an Oscar nom for her performance in #Hustlers need to watch her in “Selena” and “Out of Sight.”",2.0,,2.0,1568110538000,3:15 AM - 10 Sep 2019,/BernardDayo/status/1171366612718563328,
