web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,Unnamed: 11
1567186937-6329,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@allanface,Allan Avendaño,"Mexico City: @NaomiScott X aladdinmovie Press Day
.
#NaomiScott #Aladdin #PrincessJasmine #WingedLiner #freshfaced #Beauty #allanface @ Mexico City, Mexico https://www.instagram.com/p/Bxgk4ikFId6/?igshid=17pwy3rx5603o …",,,1,1557978756000.0,8:52 PM - 15 May 2019,/allanface/status/1128870840848867328,
1567186937-5781,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@thomasjhenrylaw,Thomas J. Henry,"Don't miss it! There's only a few more days left to enter for a chance to win a family 4-pack of tickets to a private screening of #Aladdin in #SanAntonio, #CorpusChristi, or #Austin! Enter now:https://gleam.io/P2ELu/thomas-j-henry-aladdin-movie-premiere-giveaway …",,,4,1558025568000.0,9:52 AM - 16 May 2019,/thomasjhenrylaw/status/1129067185538850818,
1567186937-6148,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@Beyazperde,Beyazperde,"#Aladdin'den müzikal klip!
http://www.beyazperde.com/haberler/filmler/haberler-89272/ …",,,3,1558000868000.0,3:01 AM - 16 May 2019,/Beyazperde/status/1128963583277260800,
1567186937-6432,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@ilovefyrtv,fyrtv,The beautiful Princess Jasmine fashion doll inspired by Disney’s live action Aladdin! See our toy review at http://youtube.com/fyrtv  #aladdin #disney #movie hasbro #hasbro #dolls #jasmine @ Hollywood https://www.instagram.com/p/BxgXynyBeVZ/?igshid=1tezec0f4xafl …,,,,1557971893000.0,6:58 PM - 15 May 2019,/ilovefyrtv/status/1128842055113953285,
1567186937-6321,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@UriVillegas,Uriel Villegas,"#Aladdin es mi película favorita de disney, pero veo que este live action sí se ve bien chafa  https://twitter.com/IGN/status/1128148429929164805 …",1.0,,2,1557979185000.0,8:59 PM - 15 May 2019,/UriVillegas/status/1128872641518067713,
1567186937-5886,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@DisneyStudiosIT,WaltDisneyStudiosIT,"Esprimi un desiderio... anzi tre! 
Vola nella fantastica atmosfera dell'anteprima di #Aladdin, al cinema dal 22 Maggio!    pic.twitter.com/AINEOfAhm3",1.0,,31,1558019235000.0,8:07 AM - 16 May 2019,/DisneyStudiosIT/status/1129040623636553734,
1567186937-6022,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@TheTaoTheater,🎬𝑻𝑨𝑶,"WHAT A SHINING SHIMMERING MAGICAL NIGHT…!!!!!!!!!! 

　
Now i'm in #AWholeNewWorld
#Aladdin Japan Premiere
#アラジン
#アラジンと新しい世界へ 
#TAO_レッドカーペットpic.twitter.com/KkppA69o01",1.0,,5,1558010879000.0,5:47 AM - 16 May 2019,/TheTaoTheater/status/1129005573784068097,
1567186937-5660,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@mymovieand,irem,"I can show you the world
Shining, shimmering, splendid
Tell me, princess, now when did
You last let your heart decide? #Aladdin pic.twitter.com/N6ufHw0vLx",,,,1558031833000.0,11:37 AM - 16 May 2019,/mymovieand/status/1129093462375239680,
1567186937-6417,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@NScottBr,Naomi Scott Brasil,"| Naomi Scott entrando no painel especial de entrevistas antes da Premiere de #Aladdin, hoje (15), no México. pic.twitter.com/UMto95LG5S",1.0,1,14,1557973070000.0,7:17 PM - 15 May 2019,/NScottBr/status/1128846991398715393,
1567186937-5452,https://twitter.com/search?f=tweets&q=%23aladdin%20since%3A2019-05-16%20until%3A2019-05-17&src=typd,@microcinesobera,microcinesobera,"La magia de #Aladdin llega a Obera en simultaneo el jueves 23/05. 
.
Prepárate para encontrarte con la princesa #Jazmin y disfrutar del mayor cine en el mejor lugar, #MicrocinesOberapic.twitter.com/dyAvFDwICh",,,1,1558044591000.0,3:09 PM - 16 May 2019,/microcinesobera/status/1129146972718403584,
